case_id;activity;timestamp;Office;resource;Salary;Contract Type;Department;Seniority
ID_2035;Learning and Development Program;22/06/2023 20:51;Chicago;Product Manager;135326;Full-Time;Product Management;Mid-level
ID_2035;Annual Performance Review;21/09/2023 18:08;Chicago;Product Manager;135326;Full-Time;Product Management;Mid-level
ID_2035;Offboarding/Retirement;06/10/2023 2:17;Chicago;Product Manager;135326;Full-Time;Product Management;Mid-level
ID_2036;Job Posting;13/08/2021 12:56;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Application Submission;17/08/2021 20:41;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Candidate Screening;20/08/2021 19:10;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Interview Process;27/08/2021 16:19;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Job Offer Extended;08/09/2021 20:12;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Job Offer Accepted;12/09/2021 3:50;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Onboarding Initiated;14/09/2021 5:46;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Completion of Onboarding;18/09/2021 0:21;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Performance Evaluation;02/02/2023 19:30;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Missed Annual Performance Review;09/02/2023 22:15;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Promotion Delayed;10/02/2023 22:15;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Follow-up Performance Evaluation;11/02/2023 22:15;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2036;Offboarding/Retirement;12/02/2023 22:15;Sydney;Software Engineer;134185;Full-Time;Engineering;Senior
ID_2037;Job Posting;10/01/2021 19:45;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Application Submission;17/01/2021 19:59;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Candidate Screening;20/01/2021 16:21;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Interview Process;24/01/2021 10:09;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Job Offer Extended;28/02/2021 22:45;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Job Offer Accepted;08/03/2021 12:22;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Onboarding Initiated;10/03/2021 15:15;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Initial Training Program;21/03/2021 9:14;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Completion of Onboarding;22/03/2021 9:14;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Performance Evaluation;06/09/2022 12:58;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Learning and Development Program;16/09/2022 15:15;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Annual Performance Review;23/11/2022 15:46;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2037;Offboarding/Retirement;03/12/2022 1:40;London;Software Engineer;84787;Freelance;Engineering;Junior
ID_2038;Job Posting;29/08/2021 22:15;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Application Submission;06/09/2021 11:57;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Candidate Screening;08/09/2021 22:43;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Interview Process;11/09/2021 2:13;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Job Offer Extended;26/09/2021 11:52;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Job Offer Accepted;30/09/2021 0:16;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Onboarding Initiated;02/10/2021 17:13;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Completion of Onboarding;07/10/2021 19:14;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Grievance Raised by Employee;31/12/2022 3:37;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Grievance Resolution Process;09/01/2023 19:17;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Performance Evaluation;26/01/2023 19:50;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Annual Performance Review;06/02/2023 0:53;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2038;Offboarding/Retirement;15/02/2023 7:40;San Francisco;QA Engineer;99092;Freelance;Quality Assurance;Senior
ID_2039;Job Posting;27/11/2021 3:26;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Application Submission;03/12/2021 9:02;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Candidate Screening;04/12/2021 3:06;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Interview Process;06/12/2021 14:12;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Job Offer Extended;13/12/2021 21:06;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Job Offer Accepted;16/12/2021 19:18;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Onboarding Initiated;19/12/2021 20:06;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Initial Training Program;29/12/2021 4:19;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Completion of Onboarding;30/12/2021 4:19;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Performance Evaluation;15/04/2023 22:57;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Learning and Development Program;27/04/2023 18:27;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Annual Performance Review;09/07/2023 15:02;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2039;Offboarding/Retirement;23/07/2023 20:21;San Francisco;UX/UI Designer;81958;Freelance;Design;Junior
ID_2040;Job Posting;04/09/2021 9:32;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Application Submission;11/09/2021 17:57;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Candidate Screening;13/09/2021 2:21;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Interview Process;19/09/2021 6:55;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Job Offer Extended;28/09/2021 13:43;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Job Offer Accepted;30/09/2021 17:24;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Onboarding Initiated;05/10/2021 21:03;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Completion of Onboarding;09/10/2021 12:50;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Performance Evaluation;31/05/2022 1:07;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Performance Improvement Plan Initiated;07/06/2022 23:17;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Follow-up Evaluation;06/08/2022 2:49;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Annual Performance Review;26/08/2022 16:32;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2040;Offboarding/Retirement;07/09/2022 18:06;San Francisco;Product Manager;120723;Full-Time;Product Management;Mid-level
ID_2041;Job Posting;03/10/2021 9:27;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Application Submission;09/10/2021 18:01;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Candidate Screening;11/10/2021 12:08;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Interview Process;17/10/2021 18:30;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Job Offer Extended;29/10/2021 17:07;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Job Offer Accepted;02/11/2021 2:59;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Onboarding Initiated;03/11/2021 23:09;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Completion of Onboarding;12/11/2021 18:03;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Grievance Raised by Employee;17/05/2023 2:18;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Grievance Resolution Process;26/05/2023 21:11;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Performance Evaluation;20/06/2023 21:20;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Annual Performance Review;03/07/2023 11:36;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2041;Offboarding/Retirement;13/07/2023 8:17;New York;Software Engineer;88548;Full-Time;Engineering;Junior
ID_2042;Job Posting;12/06/2021 17:00;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Application Submission;16/06/2021 8:24;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Candidate Screening;18/06/2021 8:23;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Interview Process;22/06/2021 17:01;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Job Offer Extended;02/07/2021 23:45;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Job Offer Rejected by Candidate;06/07/2021 22:37;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Candidate Withdraws;07/07/2021 22:37;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2042;Position Reopened;08/07/2021 22:37;San Francisco;QA Engineer;100392;Freelance;Quality Assurance;Senior
ID_2043;Job Posting;10/06/2021 5:09;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Application Submission;14/06/2021 23:25;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Candidate Screening;16/06/2021 5:02;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Interview Process;22/06/2021 23:48;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Job Offer Extended;04/07/2021 15:06;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Job Offer Accepted;05/07/2021 19:59;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Onboarding Initiated;07/07/2021 9:24;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Completion of Onboarding;13/07/2021 15:40;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Grievance Raised by Employee;04/02/2023 19:24;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Grievance Resolution Process;12/02/2023 0:31;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Performance Evaluation;14/03/2023 22:48;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Annual Performance Review;23/03/2023 21:35;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2043;Offboarding/Retirement;04/04/2023 12:18;New York;QA Engineer;102653;Full-Time;Quality Assurance;Senior
ID_2044;Job Posting;18/09/2021 16:06;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Application Submission;24/09/2021 22:20;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Candidate Screening;27/09/2021 12:23;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Interview Process;01/10/2021 2:41;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Job Offer Extended;15/10/2021 4:29;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Job Offer Accepted;17/10/2021 10:46;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Onboarding Initiated;22/10/2021 10:52;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Initial Training Program;02/11/2021 3:52;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Completion of Onboarding;03/11/2021 3:52;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Performance Evaluation;28/02/2023 7:42;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Learning and Development Program;09/03/2023 0:16;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Annual Performance Review;20/04/2023 11:24;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2044;Offboarding/Retirement;29/04/2023 8:02;San Francisco;Product Manager;90364;Freelance;Product Management;Junior
ID_2045;Job Posting;18/08/2021 8:26;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Application Submission;25/08/2021 9:32;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Candidate Screening;28/08/2021 5:20;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Interview Process;01/09/2021 14:10;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Job Offer Extended;15/09/2021 22:51;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Job Offer Accepted;19/09/2021 7:19;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Onboarding Initiated;22/09/2021 13:47;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Initial Training Program;01/10/2021 13:18;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Completion of Onboarding;02/10/2021 13:18;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Performance Evaluation;18/11/2022 9:39;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Learning and Development Program;30/11/2022 7:08;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Annual Performance Review;26/01/2023 23:21;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2045;Offboarding/Retirement;05/02/2023 8:52;New York;Software Engineer;104631;Part-Time;Engineering;Mid-level
ID_2046;Job Posting;23/10/2021 6:01;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Application Submission;30/10/2021 9:48;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Candidate Screening;31/10/2021 13:24;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Interview Process;04/11/2021 17:25;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Job Offer Extended;16/11/2021 12:39;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Job Offer Rejected Due to Salary Negotiation;20/11/2021 0:19;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2046;Position Reopened;21/11/2021 0:19;New York;Product Manager;93405;Full-Time;Product Management;Junior
ID_2047;Job Posting;06/09/2021 2:11;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Application Submission;09/09/2021 15:11;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Candidate Screening;11/09/2021 13:16;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Interview Process;16/09/2021 1:01;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Job Offer Extended;20/10/2021 11:41;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Job Offer Accepted;29/10/2021 15:43;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Onboarding Initiated;06/11/2021 9:48;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Initial Training Program;17/11/2021 3:28;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Completion of Onboarding;18/11/2021 3:28;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Performance Evaluation;15/07/2023 15:47;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Learning and Development Program;24/07/2023 11:27;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Annual Performance Review;04/09/2023 22:59;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2047;Offboarding/Retirement;18/09/2023 0:51;London;Software Engineer;127171;Full-Time;Engineering;Senior
ID_2048;Job Posting;21/02/2021 7:41;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Application Submission;26/02/2021 14:03;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Candidate Screening;01/03/2021 1:14;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Interview Process;04/03/2021 4:33;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Job Offer Extended;31/03/2021 10:06;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Job Offer Accepted;10/04/2021 18:08;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Onboarding Initiated;14/04/2021 7:21;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Completion of Onboarding;17/04/2021 7:32;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Performance Evaluation;05/10/2022 16:47;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Promotion/Salary Adjustment;15/10/2022 17:18;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Learning and Development Program;25/10/2022 11:57;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Annual Performance Review;19/01/2023 2:46;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2048;Offboarding/Retirement;26/01/2023 22:39;Berlin;UX/UI Designer;104804;Full-Time;Design;Senior
ID_2049;Job Posting;25/05/2021 13:38;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Application Submission;29/05/2021 8:13;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Candidate Screening;31/05/2021 12:31;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Interview Process;03/06/2021 9:48;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Job Offer Extended;10/06/2021 23:21;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Job Offer Accepted;13/06/2021 0:35;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Onboarding Initiated;15/06/2021 1:42;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Delay Due to Incomplete Documentation;24/06/2021 14:35;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Onboarding Restarted;25/06/2021 14:35;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Completion of Onboarding;26/06/2021 14:35;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Performance Evaluation;30/03/2022 4:17;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Annual Performance Review;06/04/2022 9:01;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2049;Offboarding/Retirement;15/04/2022 7:21;New York;Product Manager;127456;Part-Time;Product Management;Mid-level
ID_2050;Job Posting;03/11/2021 6:44;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Application Submission;08/11/2021 10:27;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Candidate Screening;08/11/2021 19:59;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Interview Process;13/11/2021 11:27;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Job Offer Extended;17/12/2021 12:57;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Job Offer Accepted;23/12/2021 16:35;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Onboarding Initiated;28/12/2021 7:06;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Completion of Onboarding;06/01/2022 8:16;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Early Termination;24/11/2023 12:09;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Exit Interview;02/12/2023 6:00;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Final Settlement;05/12/2023 6:37;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2050;Offboarding/Retirement;18/12/2023 16:55;London;Product Manager;99820;Full-Time;Product Management;Junior
ID_2051;Job Posting;22/03/2021 23:01;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Application Submission;29/03/2021 10:44;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Candidate Screening;30/03/2021 12:44;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Interview Process;05/04/2021 17:40;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Job Offer Extended;18/04/2021 17:42;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Job Offer Rejected by Candidate;20/04/2021 4:45;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Candidate Withdraws;21/04/2021 4:45;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2051;Position Reopened;22/04/2021 4:45;San Francisco;Data Scientist;136575;Full-Time;Data Science;Mid-level
ID_2052;Job Posting;07/09/2021 9:14;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Application Submission;13/09/2021 2:43;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Candidate Screening;14/09/2021 11:23;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Interview Process;16/09/2021 21:23;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Job Offer Extended;02/10/2021 3:03;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Job Offer Accepted;04/10/2021 12:51;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Onboarding Initiated;10/10/2021 0:16;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Completion of Onboarding;15/10/2021 18:59;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Performance Evaluation;04/08/2022 17:49;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Performance Improvement Plan Initiated;11/08/2022 21:12;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Follow-up Evaluation;20/09/2022 19:20;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Annual Performance Review;04/10/2022 2:33;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2052;Offboarding/Retirement;15/10/2022 23:38;Chicago;Software Engineer;87376;Full-Time;Engineering;Junior
ID_2053;Job Posting;21/06/2021 7:00;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Application Submission;27/06/2021 15:49;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Candidate Screening;29/06/2021 15:32;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Interview Process;07/07/2021 10:33;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Job Offer Extended;10/08/2021 22:47;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Job Offer Accepted;19/08/2021 14:41;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Onboarding Initiated;21/08/2021 9:15;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Completion of Onboarding;28/08/2021 15:39;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Performance Evaluation;29/04/2022 17:58;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Performance Improvement Plan Initiated;07/05/2022 14:25;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Follow-up Evaluation;14/06/2022 10:44;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Annual Performance Review;28/06/2022 18:53;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2053;Offboarding/Retirement;07/07/2022 20:07;London;DevOps Engineer;129400;Full-Time;Engineering;Mid-level
ID_2054;Job Posting;05/08/2021 23:25;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Application Submission;12/08/2021 1:47;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Candidate Screening;12/08/2021 12:02;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Interview Process;17/08/2021 16:37;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Job Offer Extended;30/08/2021 19:26;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Job Offer Initially Accepted;03/09/2021 18:20;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Candidate Withdraws Post-Acceptance;04/09/2021 18:20;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2054;Position Reopened;05/09/2021 18:20;San Francisco;UX/UI Designer;100761;Full-Time;Design;Mid-level
ID_2055;Job Posting;01/06/2021 4:24;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Application Submission;04/06/2021 17:38;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Candidate Screening;07/06/2021 11:53;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Interview Process;11/06/2021 4:13;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Job Offer Extended;26/06/2021 10:43;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Job Offer Accepted;28/06/2021 6:48;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Onboarding Initiated;06/07/2021 0:31;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Initial Training Program;15/07/2021 5:53;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Completion of Onboarding;16/07/2021 5:53;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Performance Evaluation;22/10/2022 19:00;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Learning and Development Program;02/11/2022 5:06;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Annual Performance Review;03/01/2023 8:50;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2055;Offboarding/Retirement;13/01/2023 22:37;New York;Software Engineer;104381;Freelance;Engineering;Mid-level
ID_2056;Job Posting;09/06/2021 5:44;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Application Submission;12/06/2021 13:30;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Candidate Screening;15/06/2021 3:24;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Interview Process;18/06/2021 8:09;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Job Offer Extended;21/07/2021 3:17;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Job Offer Accepted;28/07/2021 9:32;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Onboarding Initiated;30/07/2021 9:57;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Completion of Onboarding;06/08/2021 11:24;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
ID_2056;Performance Evaluation;25/09/2022 15:03;London;DevOps Engineer;115747;Full-Time;Engineering;Mid-level
